Element,X,y
inst_45938,101,60
inst_77621,101,120
inst_36857,101,120
inst_34750,101,60
inst_64188,101,90
inst_104316,101,210
inst_91588,101,120
inst_4513,101,60
inst_87143,101,150
inst_47332,101,120
inst_35577,101,180
inst_9661,101,120
inst_28636,101,120
inst_91997,101,120
inst_40294,101,60
inst_104083,101,60
inst_74663,101,180
inst_16989,101,90
inst_98138,101,150
inst_20696,101,180
inst_24825,101,180
inst_76243,101,120
inst_67543,101,120
inst_97521,101,60
inst_66970,101,60
inst_59452,101,120
inst_957,101,120
inst_65389,101,90
inst_77923,101,90
inst_65854,101,90
inst_61655,101,60
inst_6978,101,210
inst_33130,101,120
inst_49320,101,60
inst_87782,101,150
inst_7231,101,180
inst_19582,101,210
inst_35538,101,60
inst_52343,101,180
inst_27894,101,60
inst_96684,101,180
inst_37725,101,210
inst_83150,101,120
inst_41540,101,120
inst_10372,101,60
inst_31220,101,60
inst_70668,101,120
inst_78533,101,120
inst_56827,101,180
inst_13699,101,60
inst_24438,101,180
inst_77663,101,120
inst_101128,101,60
inst_87330,101,120
inst_56498,101,210
inst_34325,101,120
inst_81409,101,180
inst_48502,101,60
inst_27433,101,150
inst_56726,101,180
inst_1665,101,180
inst_36488,101,60
inst_49677,101,180
inst_55157,101,120
inst_62108,101,90
inst_11296,101,180
inst_14929,101,90
inst_15337,101,60
inst_4886,101,210
inst_28082,101,210
inst_9643,101,120
inst_20547,101,180
inst_20717,101,210
inst_38537,101,210
inst_7111,101,210
inst_56098,101,120
inst_7011,101,180
inst_51818,101,60
inst_27805,101,210
inst_45249,101,180
inst_89958,101,120
inst_86468,101,150
inst_288,101,150
inst_51871,101,120
inst_24259,101,210
inst_71124,101,120
inst_67966,101,210
inst_66477,101,150
inst_30792,101,210
inst_41292,101,60
inst_51925,101,120
inst_91045,101,150
inst_61974,101,210
inst_9803,101,210
inst_73954,101,90
inst_54405,101,120
inst_46121,101,120
inst_15858,101,120
inst_80463,101,150
inst_66459,101,90
inst_37127,101,120
inst_58695,101,120
inst_55489,101,120
inst_103512,101,210
inst_73337,101,60
inst_44726,101,120
inst_9745,101,120
inst_55361,101,150
inst_75777,101,60
inst_87261,101,150
inst_66312,101,90
inst_4288,101,180
inst_61447,101,60
inst_26102,101,60
inst_56512,101,180
inst_102355,101,150
inst_81101,101,210
inst_68509,101,210
inst_58517,101,120
inst_87187,101,150
inst_93529,101,120
inst_4976,101,120
inst_81816,101,180
inst_80008,101,120
inst_63331,101,210
inst_73701,101,90
inst_1371,101,90
inst_11099,101,180
inst_52559,101,120
inst_26551,101,210
inst_27659,101,120
inst_4487,101,60
inst_2057,101,60
inst_83678,101,180
inst_89028,101,150
inst_46831,101,210
inst_33877,101,210
inst_19850,101,210
inst_7148,101,60
inst_52778,101,120
inst_33444,101,120
inst_72578,101,90
inst_42834,101,120
inst_3460,101,60
inst_78264,101,120
inst_96259,101,150
inst_39700,101,180
inst_17932,101,60
inst_67974,101,210
inst_6249,101,210
inst_25578,101,60
inst_85104,101,210
inst_33646,101,210
inst_43582,101,60
inst_58984,101,60
inst_4475,101,180
inst_54510,101,120
inst_62504,101,210
inst_60221,101,60
inst_22463,101,210
inst_64897,101,90
inst_36429,101,120
inst_35541,101,120
inst_75380,101,210
inst_61016,101,60
inst_44894,101,120
inst_22443,101,210
inst_64087,101,90
inst_66579,101,60
inst_97779,101,120
inst_35803,101,60
inst_53171,101,120
inst_81115,101,210
inst_94070,101,60
inst_37111,101,60
inst_9305,101,120
inst_47350,101,120
inst_95754,101,120
inst_71637,101,210
inst_50049,101,60
inst_104603,101,60
inst_46768,101,120
inst_86102,101,150
inst_24477,101,90
inst_98680,101,150
inst_38963,101,180
inst_8249,101,180
inst_1800,101,150
inst_24441,101,90
inst_74035,101,210
inst_14624,101,180
inst_81185,101,210
inst_82031,101,180
inst_39169,101,180
inst_79359,101,180
inst_20642,101,180
inst_41874,101,210
inst_14178,101,60
inst_67154,101,90
inst_4298,101,60
inst_30044,101,90
inst_69533,101,90
inst_81774,101,60
inst_96061,101,210
inst_64385,101,210
inst_32065,101,180
inst_6664,101,60
inst_42260,101,120
inst_48347,101,60
inst_58614,101,210
inst_33076,101,180
inst_34347,101,210
inst_96166,101,150
inst_28599,101,90
inst_12293,101,60
inst_29975,101,150
inst_41224,101,120
inst_56624,101,180
inst_23574,101,90
inst_71641,101,210
inst_33758,101,180
inst_1428,101,120
inst_7784,101,120
inst_99802,101,150
inst_63332,101,120
inst_77808,101,120
inst_44973,101,180
inst_46050,101,120
inst_86463,101,150
inst_93041,101,120
inst_14176,101,60
inst_91491,101,210
inst_23196,101,210
inst_82654,101,60
inst_54218,101,120
inst_27542,101,180
inst_83224,101,150
inst_69729,101,60
inst_92432,101,60
inst_72804,101,120
inst_92747,101,120
inst_73777,101,180
inst_35190,101,60
inst_64600,101,210
inst_78256,101,120
inst_65804,101,90
inst_67532,101,120
inst_36010,101,60
inst_26441,101,210
inst_21466,101,210
inst_79532,101,90
inst_93034,101,120
inst_104823,101,120
inst_9125,101,60
inst_26940,101,120
inst_102732,101,120
inst_48667,101,180
inst_26896,101,60
inst_59889,101,60
inst_72148,101,60
inst_76479,101,210
inst_30114,101,120
inst_36423,101,180
inst_16584,101,60
inst_87633,101,150
inst_45473,101,210
inst_38377,101,120
inst_92213,101,120
inst_60555,101,210
inst_32715,101,120
inst_48757,101,180
inst_63815,101,120
inst_36280,101,120
inst_38829,101,60
inst_61441,101,60
inst_97603,101,180
inst_88963,101,150
inst_17386,101,120
inst_101260,101,60
inst_88627,101,120
inst_184,101,150
inst_25488,101,180
inst_90920,101,120
inst_34802,101,60
inst_90457,101,60
inst_81804,101,180
inst_82846,101,180
inst_95008,101,180
inst_65483,101,90
inst_10927,101,180
inst_68723,101,210
inst_25494,101,180
inst_59776,101,90
inst_77579,101,180
inst_6934,101,60
inst_74762,101,180
inst_80745,101,180
inst_66239,101,120
inst_89437,101,210
inst_40938,101,120
inst_29116,101,180
inst_11976,101,210
inst_54828,101,120
inst_4584,101,120
inst_41010,101,180
inst_76530,101,180
inst_35137,101,120
inst_21348,101,210
inst_83708,101,120
inst_51249,101,210
inst_14526,101,180
inst_88991,101,90
inst_3662,101,60
inst_47820,101,60
inst_13801,101,60
inst_59562,101,120
inst_2971,101,150
inst_44673,101,120
inst_9136,101,120
inst_15278,101,210
inst_44969,101,180
inst_13014,101,60
inst_4404,101,60
inst_99104,101,150
inst_54810,101,120
inst_89646,101,120
inst_63661,101,120
inst_12372,101,60
inst_45561,101,120
inst_76075,101,150
inst_101283,101,60
inst_17673,101,150
inst_85836,101,150
inst_56959,101,180
inst_93905,101,60
inst_467,101,120
inst_66856,101,120
inst_59367,101,210
inst_4236,101,60
inst_25783,101,120
inst_17705,101,150
inst_58804,101,120
inst_42209,101,120
inst_74055,101,210
inst_33885,101,150
inst_38848,101,210
inst_78874,101,120
inst_26013,101,60
inst_69320,101,210
inst_61370,101,60
inst_20872,101,210
inst_63979,101,120
inst_82679,101,60
inst_75029,101,210
inst_56435,101,150
inst_38322,101,210
inst_95440,101,60
inst_49941,101,180
inst_18979,101,180
inst_26817,101,180
inst_70213,101,120
inst_50359,101,120
inst_47155,101,120
inst_77161,101,60
inst_86752,101,150
inst_78165,101,120
inst_22291,101,90
inst_25326,101,180
inst_35336,101,60
inst_11782,101,180
inst_57896,101,180
inst_103524,101,210
inst_9846,101,210
inst_12170,101,60
inst_51853,101,180
inst_50804,101,60
inst_89407,101,210
inst_42089,101,120
inst_34241,101,120
inst_94650,101,180
inst_43874,101,60
inst_70229,101,180
inst_40301,101,60
inst_66723,101,90
inst_242,101,210
inst_58092,101,120
inst_56953,101,150
inst_86765,101,150
inst_89574,101,210
inst_4217,101,210
inst_92855,101,60
inst_19064,101,210
inst_62845,101,210
inst_30270,101,180
inst_27049,101,210
inst_96059,101,210
inst_89979,101,120
inst_61120,101,60
inst_14590,101,150
inst_65004,101,90
inst_58727,101,180
inst_45680,101,60
inst_59104,101,180
inst_72919,101,120
inst_58231,101,180
inst_52250,101,180
inst_79284,101,60
inst_38561,101,120
inst_46753,101,120
inst_62463,101,210
inst_99709,101,150
inst_60234,101,60
inst_11231,101,180
inst_30859,101,60
inst_1293,101,60
inst_78546,101,120
inst_101356,101,120
inst_91466,101,60
inst_6733,101,210
inst_16787,101,90
inst_32574,101,210
inst_61796,101,210
inst_32790,101,120
inst_103207,101,60
inst_45779,101,120
inst_90520,101,120
inst_12198,101,60
inst_57076,101,120
inst_21884,101,90
inst_12193,101,60
inst_81371,101,150
inst_32677,101,60
inst_82915,101,180
inst_14322,101,180
inst_66605,101,60
inst_102833,101,180
inst_35695,101,180
inst_73236,101,120
inst_50947,101,210
inst_92670,101,120
inst_104004,101,60
inst_37679,101,210
inst_36154,101,180
inst_47137,101,120
inst_521,101,120
inst_29276,101,210
inst_10321,101,60
inst_52503,101,60
inst_51259,101,180
inst_52249,101,180
inst_30933,101,180
inst_61719,101,60
inst_4576,101,120
inst_1102,101,60
inst_70320,101,60
inst_2652,101,210
inst_14246,101,180
inst_84973,101,150
inst_89081,101,120
inst_60207,101,60
inst_97633,101,60
inst_18768,101,60
inst_102560,101,210
inst_67815,101,210
inst_24027,101,150
inst_33829,101,210
inst_77275,101,120
inst_66900,101,60
inst_19108,101,90
inst_46958,101,210
inst_24014,101,60
inst_29863,101,60
inst_38046,101,120
inst_94776,101,150
inst_62975,101,90
inst_98993,101,90
inst_31460,101,120
inst_4861,101,120
inst_80708,101,210
inst_92519,101,120
inst_15258,101,150
inst_67855,101,210
inst_101749,101,210
inst_55808,101,120
inst_44595,101,60
inst_19138,101,210
inst_8171,101,120
inst_78864,101,120
inst_14587,101,180
inst_27849,101,120
inst_81165,101,60
inst_63754,101,90
inst_43057,101,120
inst_69251,101,120
inst_93456,101,60
inst_23977,101,210
inst_35198,101,60
inst_75379,101,210
inst_92617,101,120
inst_82337,101,150
inst_80901,101,60
inst_63464,101,60
inst_9205,101,210
inst_93759,101,210
inst_100716,101,150
inst_32441,101,210
inst_60303,101,60
inst_53626,101,120
inst_104127,101,60
inst_47352,101,180
inst_82962,101,120
inst_97032,101,180
inst_17955,101,180
inst_43461,101,210
inst_17339,101,60
inst_79642,101,150
inst_95792,101,120
inst_56457,101,180
inst_84468,101,60
inst_103551,101,210
inst_31373,101,180
inst_66232,101,180
inst_96045,101,150
inst_28112,101,180
inst_101870,101,60
inst_9105,101,120
inst_35122,101,180
inst_60742,101,60
inst_71967,101,180
inst_73120,101,210
inst_94160,101,150
inst_19944,101,210
inst_55016,101,120
inst_101556,101,120
inst_42107,101,210
inst_91684,101,210
inst_12346,101,60
inst_15894,101,180
inst_39907,101,60
inst_50338,101,180
inst_16248,101,120
inst_32103,101,60
inst_88357,101,120
inst_23428,101,180
inst_34422,101,210
inst_13167,101,60
inst_75003,101,210
inst_71356,101,120
inst_10660,101,60
inst_104718,101,120
inst_19499,101,150
inst_104400,101,180
inst_46110,101,120
inst_64700,101,120
inst_82812,101,120
inst_35146,101,120
inst_62971,101,90
inst_12713,101,180
inst_62876,101,60
inst_14876,101,210
inst_17062,101,120
inst_59379,101,120
inst_34767,101,120
inst_65254,101,60
inst_23467,101,210
inst_11434,101,120
inst_29574,101,210
inst_93695,101,120
inst_54556,101,120
inst_49724,101,150
inst_100415,101,150
inst_30319,101,180
inst_66220,101,120
inst_38184,101,210
inst_99706,101,150
inst_89224,101,60
inst_2476,101,60
inst_57891,101,180
inst_69130,101,180
inst_35419,101,120
inst_4563,101,60
inst_87266,101,150
inst_97019,101,180
inst_14095,101,60
inst_29891,101,60
inst_36660,101,120
inst_105094,101,210
inst_73109,101,210
inst_75888,101,120
inst_9144,101,90
inst_90264,101,120
inst_52702,101,120
inst_75700,101,180
inst_30167,101,60
inst_74003,101,180
inst_3466,101,120
inst_46602,101,120
inst_102435,101,210
inst_13811,101,150
inst_1543,101,120
inst_92627,101,120
inst_38920,101,120
inst_30475,101,210
inst_59761,101,90
inst_85452,101,150
inst_49066,101,60
inst_91595,101,210
inst_40182,101,60
inst_19366,101,210
inst_88208,101,150
inst_77659,101,120
inst_10966,101,210
inst_37481,101,60
inst_3872,101,60
inst_73567,101,60
inst_95228,101,150
inst_95671,101,210
inst_6711,101,90
inst_19892,101,90
inst_704,101,210
inst_97229,101,180
inst_6559,101,210
inst_27093,101,210
inst_105227,101,60
inst_38664,101,210
inst_73733,101,210
inst_71758,101,120
inst_14509,101,120
inst_6113,101,60
inst_25974,101,60
inst_79870,101,120
inst_4539,101,180
inst_31606,101,60
inst_60452,101,60
inst_34277,101,180
inst_75469,101,120
inst_26974,101,120
inst_48316,101,60
inst_65728,101,90
inst_11805,101,60
inst_14955,101,150
inst_68751,101,120
inst_10831,101,210
inst_67642,101,180
inst_80286,101,210
inst_31483,101,210
inst_90981,101,210
inst_25847,101,180
inst_41634,101,60
inst_3535,101,210
inst_14609,101,180
inst_37474,101,210
inst_59409,101,180
inst_87165,101,60
inst_93373,101,210
inst_97938,101,120
inst_19353,101,60
inst_79233,101,120
inst_67504,101,210
inst_7470,101,120
inst_304,101,120
inst_84536,101,60
inst_45196,101,180
inst_77390,101,120
inst_102093,101,60
inst_38239,101,180
inst_100269,101,150
inst_103520,101,210
inst_31597,101,150
inst_94069,101,60
inst_31042,101,60
inst_45322,101,180
inst_48307,101,60
inst_62653,101,90
inst_14800,101,60
inst_24240,101,180
inst_47690,101,60
inst_39897,101,60
inst_78599,101,120
inst_14058,101,60
inst_57125,101,150
inst_74815,101,120
inst_83062,101,60
inst_36924,101,60
inst_105171,101,60
inst_26652,101,150
inst_57091,101,150
inst_45762,101,180
inst_90363,101,180
inst_87210,101,150
inst_9528,101,120
inst_74331,101,180
inst_36533,101,120
inst_57620,101,120
inst_13044,101,180
inst_77415,101,180
inst_99673,101,150
inst_71353,101,120
inst_50665,101,120
inst_23976,101,210
inst_101798,101,60
inst_5833,101,180
inst_46826,101,210
inst_20736,101,210
inst_30304,101,210
inst_104779,101,210
inst_12539,101,60
inst_54993,101,120
inst_47942,101,60
inst_73366,101,120
inst_11179,101,180
inst_4353,101,210
inst_96122,101,150
inst_57009,101,120
inst_88677,101,120
inst_55566,101,120
inst_47451,101,60
inst_36706,101,120
inst_69202,101,180
inst_22872,101,180
inst_71354,101,120
inst_37092,101,210
inst_94045,101,150
inst_51358,101,210
inst_93108,101,60
inst_87994,101,60
inst_98034,101,180
inst_50425,101,180
inst_59548,101,60
inst_65158,101,120
inst_29160,101,150
inst_64089,101,120
inst_11393,101,180
inst_73438,101,60
inst_98323,101,120
inst_65177,101,120
inst_73912,101,60
inst_16654,101,90
inst_43644,101,180
inst_69445,101,120
inst_87269,101,150
inst_83939,101,180
inst_6264,101,210
inst_99731,101,150
inst_13510,101,60
inst_77595,101,120
inst_40909,101,120
inst_96198,101,150
inst_75985,101,120
inst_13709,101,60
inst_39856,101,180
inst_27954,101,180
inst_10312,101,60
inst_85605,101,210
inst_86610,101,150
inst_65819,101,90
inst_83740,101,60
inst_45474,101,120
inst_88760,101,120
inst_4612,101,120
inst_19416,101,210
inst_91236,101,60
inst_6424,101,60
inst_71486,101,120
inst_5359,101,60
inst_2451,101,60
inst_86613,101,150
inst_75664,101,150
inst_25214,101,90
inst_102693,101,120
inst_46215,101,60
inst_42662,101,60
inst_60902,101,60
inst_51588,101,120
inst_101586,101,210
inst_103891,101,60
inst_4089,101,180
inst_55648,101,120
inst_62305,101,90
inst_65998,101,120
inst_60942,101,60
inst_98940,101,120
inst_35986,101,120
inst_101996,101,60
inst_17569,101,150
inst_102912,101,60
inst_65342,101,210
inst_62166,101,90
inst_87852,101,120
inst_35461,101,120
inst_58887,101,180
inst_81155,101,120
inst_97891,101,120
inst_11110,101,180
inst_98118,101,120
inst_37352,101,120
inst_28395,101,60
inst_72592,101,210
inst_44921,101,120
inst_36611,101,60
inst_83091,101,180
inst_3250,101,180
inst_37970,101,180
inst_82798,101,120
inst_68406,101,210
inst_11068,101,120
inst_87776,101,60
inst_15714,101,180
inst_27868,101,210
inst_23778,101,210
inst_62277,101,210
inst_91345,101,210
inst_84164,101,60
inst_45874,101,120
inst_14902,101,60
inst_24799,101,210
inst_99832,101,150
inst_65897,101,90
inst_83804,101,180
inst_100628,101,150
inst_91702,101,60
inst_52572,101,120
inst_32125,101,60
inst_80663,101,60
inst_95182,101,150
inst_2011,101,60
inst_8510,101,60
inst_37397,101,180
inst_53282,101,120
inst_239,101,210
inst_30616,101,90
inst_31778,101,120
inst_90473,101,120
inst_22082,101,120
inst_4165,101,120
inst_68573,101,180
inst_66102,101,60
inst_46417,101,210
inst_83653,101,180
inst_48071,101,60
inst_2630,101,120
inst_77434,101,60
inst_67157,101,210
inst_83693,101,180
inst_40980,101,60
inst_9506,101,60
inst_89421,101,60
inst_41742,101,180
inst_57394,101,180
inst_18771,101,210
inst_54134,101,120
inst_64399,101,120
inst_102483,101,120
inst_93999,101,90
inst_9054,101,210
inst_52050,101,120
inst_21208,101,210
inst_91464,101,210
inst_84965,101,150
inst_49709,101,60
inst_93481,101,120
inst_13336,101,60
inst_23307,101,210
inst_66541,101,150
inst_77779,101,60
inst_55311,101,120
inst_43631,101,60
inst_74667,101,180
inst_57971,101,180
inst_82859,101,180
inst_82873,101,180
inst_97829,101,120
inst_83028,101,120
inst_17459,101,210
inst_8311,101,210
inst_65173,101,120
inst_8638,101,120
inst_79894,101,90
inst_69389,101,90
inst_72255,101,210
inst_73445,101,60
inst_23464,101,180
inst_11807,101,210
inst_64250,101,90
inst_13627,101,60
inst_103242,101,60
inst_4034,101,120
inst_67614,101,210
inst_1604,101,210
inst_63609,101,120
inst_20362,101,210
inst_44093,101,120
inst_105063,101,180
inst_102562,101,180
inst_85217,101,150
inst_19691,101,90
inst_72339,101,60
inst_75772,101,120
inst_34440,101,180
inst_40110,101,60
inst_87358,101,60
inst_83110,101,180
inst_76488,101,150
inst_20036,101,90
inst_54971,101,120
inst_51716,101,120
inst_95447,101,60
inst_80662,101,60
inst_102935,101,60
inst_83809,101,180
inst_80413,101,210
inst_51327,101,120
inst_41111,101,120
inst_64901,101,60
inst_70512,101,120
inst_101604,101,60
inst_15023,101,90
inst_50306,101,180
inst_97300,101,180
inst_80390,101,210
inst_7760,101,150
inst_79476,101,150
inst_104554,101,60
inst_39031,101,180
inst_42976,101,60
inst_21159,101,210
inst_76020,101,210
inst_37168,101,120
inst_102204,101,150
inst_57099,101,150
inst_71068,101,90
inst_86242,101,150
inst_91495,101,210
inst_79286,101,60
inst_56159,101,120
inst_30062,101,90
inst_58914,101,60
inst_57738,101,90
inst_1753,101,150
inst_100456,101,150
inst_10444,101,180
inst_24746,101,150
inst_101064,101,120
inst_61405,101,180
inst_100789,101,120
inst_84791,101,150
inst_43150,101,120
inst_7005,101,120
inst_35334,101,60
inst_34701,101,120
inst_9676,101,60
inst_68710,101,210
inst_78120,101,120
inst_20647,101,210
inst_36125,101,120
inst_102789,101,60
inst_90075,101,60
inst_94767,101,180
inst_66969,101,60
inst_50396,101,180
inst_66008,101,120
inst_11750,101,180
inst_25970,101,60
inst_28404,101,60
inst_2936,101,90
inst_30131,101,180
inst_67884,101,210
inst_19953,101,210
inst_99382,101,150
inst_13554,101,90
inst_65874,101,90
inst_91422,101,60
inst_47232,101,60
inst_71470,101,60
inst_70876,101,120
inst_95184,101,150
inst_11471,101,210
inst_45349,101,210
inst_56973,101,90
inst_34380,101,210
inst_22041,101,120
inst_61680,101,210
inst_41942,101,120
inst_59002,101,60
inst_23365,101,210
inst_104651,101,60
inst_76319,101,120
inst_620,101,180
inst_80387,101,210
inst_94290,101,150
inst_25901,101,180
inst_45236,101,60
inst_71038,101,120
inst_103173,101,60
inst_24098,101,180
inst_94072,101,60
inst_90123,101,150
inst_19379,101,210
inst_73356,101,60
inst_27535,101,150
inst_40835,101,60
inst_73702,101,60
inst_11646,101,120
inst_54640,101,120
inst_79478,101,150
inst_33133,101,60
inst_98052,101,120
inst_32635,101,120
inst_104506,101,120
inst_95536,101,150
inst_2251,101,60
inst_65360,101,90
inst_37432,101,120
inst_84848,101,150
inst_99827,101,150
inst_88715,101,120
inst_6865,101,60
inst_6436,101,210
inst_83818,101,180
inst_54910,101,120
inst_17677,101,210
inst_103180,101,120
inst_7246,101,210
inst_72962,101,210
inst_63481,101,120
inst_71258,101,180
inst_50524,101,210
inst_21824,101,90
inst_72926,101,120
inst_25759,101,60
inst_26259,101,180
inst_55417,101,120
inst_17816,101,60
inst_57829,101,180
inst_100775,101,180
inst_18466,101,210
inst_15176,101,90
inst_79202,101,180
inst_44373,101,210
inst_45311,101,210
inst_25240,101,150
inst_88429,101,60
inst_10732,101,60
inst_71183,101,120
inst_9555,101,180
inst_43358,101,210
inst_51069,101,210
inst_96572,101,120
inst_41557,101,60
inst_49453,101,180
inst_93306,101,210
inst_6069,101,120
inst_15105,101,150
inst_103483,101,60
inst_33880,101,210
inst_48164,101,60
inst_89855,101,60
inst_30583,101,120
inst_47699,101,60
inst_48671,101,180
inst_82726,101,120
inst_82943,101,120
inst_60889,101,60
inst_97057,101,120
inst_39359,101,60
inst_92253,101,60
inst_93886,101,60
inst_91092,101,150
inst_71062,101,90
inst_74655,101,210
inst_75547,101,150
inst_12113,101,60
inst_92773,101,120
inst_46947,101,210
inst_100844,101,120
inst_60783,101,210
inst_19299,101,180
inst_89991,101,60
inst_17828,101,60
inst_62538,101,210
inst_83692,101,180
inst_68771,101,120
inst_72411,101,120
inst_84330,101,60
inst_36067,101,60
inst_43154,101,120
inst_61904,101,210
inst_66341,101,180
inst_23765,101,210
inst_7022,101,210
inst_36666,101,120
inst_31498,101,60
inst_77614,101,120
inst_43299,101,120
inst_65376,101,90
inst_75930,101,120
inst_93513,101,120
inst_84873,101,150
inst_101188,101,60
inst_71682,101,210
inst_75072,101,60
inst_52386,101,60
inst_105065,101,180
inst_26848,101,150
inst_62964,101,210
inst_5353,101,60
inst_16295,101,90
inst_24411,101,120
inst_104328,101,120
inst_26578,101,210
inst_70399,101,120
inst_33556,101,120
inst_100217,101,120
inst_5506,101,60
inst_94803,101,60
inst_33082,101,210
inst_95239,101,60
inst_90978,101,210
inst_9267,101,210
inst_28651,101,60
inst_25399,101,180
inst_94853,101,150
inst_48926,101,60
inst_105238,101,150
inst_62116,101,90
inst_32826,101,60
inst_43957,101,120
inst_70325,101,180
inst_23930,101,150
inst_55726,101,120
inst_25353,101,180
inst_29335,101,90
inst_90538,101,150
inst_68218,101,60
inst_97475,101,180
inst_57894,101,180
inst_4339,101,120
inst_104378,101,120
inst_55532,101,180
inst_5950,101,210
inst_89277,101,60
inst_5551,101,120
inst_99263,101,180
inst_1546,101,120
inst_16725,101,90
inst_57648,101,180
inst_17147,101,120
inst_26478,101,210
inst_53445,101,120
inst_34752,101,60
inst_90309,101,60
inst_39249,101,60
inst_21378,101,150
inst_21021,101,210
inst_8694,101,60
inst_13602,101,60
inst_14153,101,60
inst_11705,101,90
inst_66101,101,60
inst_23174,101,180
inst_43348,101,60
inst_85730,101,210
inst_16648,101,90
inst_58935,101,60
inst_20070,101,210
inst_100547,101,150
inst_6688,101,60
inst_59189,101,60
inst_47508,101,60
inst_20274,101,90
inst_59476,101,150
inst_2996,101,180
inst_11749,101,210
inst_48889,101,150
inst_49575,101,180
inst_54507,101,120
inst_93782,101,210
inst_38441,101,60
inst_77942,101,120
inst_11949,101,60
inst_83217,101,150
inst_81748,101,180
inst_80139,101,180
inst_79456,101,150
inst_33591,101,120
inst_34659,101,60
inst_93816,101,60
inst_71699,101,210
inst_41726,101,180
inst_29895,101,60
inst_23509,101,60
inst_2479,101,60
inst_14107,101,210
inst_62639,101,210
inst_103825,101,60
inst_1893,101,150
inst_72603,101,210
inst_3158,101,60
inst_76684,101,150
inst_40151,101,120
inst_59685,101,180
inst_19871,101,90
inst_66395,101,210
inst_40439,101,180
inst_13124,101,120
inst_72224,101,60
inst_20408,101,210
inst_41162,101,180
inst_14764,101,60
inst_100841,101,120
inst_60085,101,180
inst_38107,101,90
inst_96450,101,150
inst_84784,101,150
inst_53074,101,120
inst_44395,101,60
inst_100262,101,120
inst_72236,101,60
inst_102372,101,210
inst_15397,101,180
inst_66058,101,120
inst_75692,101,120
inst_82435,101,150
inst_14705,101,210
inst_81025,101,120
inst_9230,101,210
inst_27823,101,210
inst_92801,101,120
inst_62236,101,210
inst_103844,101,180
inst_44871,101,120
inst_55492,101,120
inst_62217,101,210
inst_20472,101,210
inst_14052,101,60
inst_52069,101,180
inst_58427,101,180
inst_86619,101,150
inst_71159,101,90
inst_48442,101,60
inst_40927,101,210
inst_73242,101,120
inst_89359,101,60
inst_23885,101,150
inst_28708,101,180
inst_87876,101,120
inst_21128,101,210
inst_87345,101,150
inst_46573,101,210
inst_98405,101,120
inst_29887,101,180
inst_73922,101,60
inst_27530,101,210
inst_22099,101,210
inst_3378,101,60
inst_62272,101,210
inst_52471,101,210
inst_94176,101,120
inst_87404,101,120
inst_86160,101,150
inst_56867,101,180
inst_45062,101,120
inst_43898,101,120
inst_54402,101,120
inst_93691,101,120
inst_43858,101,60
inst_42757,101,60
inst_6326,101,210
inst_63995,101,120
inst_80205,101,210
inst_104645,101,60
inst_9450,101,60
inst_44651,101,180
inst_65984,101,90
inst_56981,101,180
inst_31202,101,210
inst_43257,101,60
inst_42902,101,180
inst_11139,101,180
inst_77933,101,120
inst_63482,101,120
inst_102565,101,180
inst_67853,101,210
inst_45479,101,120
inst_367,101,120
inst_30817,101,60
inst_27663,101,120
inst_26521,101,150
inst_33241,101,60
inst_53771,101,120
inst_93210,101,60
inst_2594,101,180
inst_48941,101,150
inst_5318,101,120
inst_99812,101,150
inst_63826,101,120
inst_49194,101,210
inst_74910,101,210
inst_26596,101,210
inst_23758,101,210
inst_69196,101,180
inst_12512,101,60
inst_15902,101,180
inst_16129,101,90
inst_26381,101,180
inst_55450,101,150
inst_103155,101,120
inst_35965,101,120
inst_57272,101,210
inst_35370,101,210
inst_11528,101,90
inst_67563,101,90
inst_91391,101,210
inst_56114,101,120
inst_28329,101,210
inst_2884,101,60
inst_11093,101,60
inst_85510,101,150
inst_22409,101,90
inst_20015,101,90
inst_59607,101,120
inst_94253,101,150
inst_21241,101,210
inst_36208,101,60
inst_6885,101,180
inst_61225,101,180
inst_10784,101,180
inst_22043,101,180
inst_20193,101,90
inst_78106,101,60
inst_3439,101,120
inst_38671,101,180
inst_13176,101,210
inst_33909,101,210
inst_35234,101,180
inst_9274,101,210
inst_17298,101,60
inst_59374,101,210
inst_75460,101,60
inst_89538,101,180
inst_94211,101,120
inst_100916,101,120
inst_43875,101,120
inst_30975,101,180
inst_55295,101,150
inst_61471,101,60
inst_100961,101,120
inst_74846,101,120
inst_103203,101,60
inst_41800,101,60
inst_80547,101,180
inst_35458,101,60
inst_17307,101,90
inst_69832,101,180
inst_16430,101,150
inst_71107,101,120
inst_29105,101,180
inst_93924,101,120
inst_2529,101,210
inst_87131,101,150
inst_44927,101,60
inst_21584,101,210
inst_101918,101,120
inst_56332,101,120
inst_81965,101,180
inst_69573,101,120
inst_10440,101,180
inst_14887,101,60
inst_23586,101,210
inst_93632,101,120
inst_87560,101,60
inst_5452,101,120
inst_65740,101,90
inst_56821,101,180
inst_96777,101,150
inst_19047,101,210
inst_12335,101,60
inst_102398,101,150
inst_59724,101,60
inst_39172,101,180
inst_62409,101,210
inst_74621,101,180
inst_21220,101,210
inst_92494,101,120
inst_22149,101,90
inst_67256,101,60
inst_104472,101,60
inst_102009,101,60
inst_77465,101,210
inst_71261,101,120
inst_51802,101,180
inst_84152,101,180
inst_83730,101,60
inst_10091,101,90
inst_86524,101,60
inst_38546,101,210
inst_24300,101,120
inst_30054,101,90
inst_104415,101,60
inst_44420,101,210
